kepid,kepoi_name,kepler_name,koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,koi_kepmag
5531576,K00837.02,Kepler-240 b,CONFIRMED,1,0,0,0,0,4.14451656,135.92831,0,,0.004,2.3421,,391.8,0.017441,2.87358,LS+MCMC,1.48,0.0461,89.99,864,132.08,13.767,4768,4.536,0.18,0.779,0.759,,15.66
5534814,K00838.01,,FALSE POSITIVE,0,0,1,0,0,4.859386384,173.011469,0,,1.259,2.2757,,6044.3,0.355227,0.4563,LS+MCMC,38.33,0.0571,81.27,1114,364.23,8.29,6072,4.47,-0.1,0.988,1.05,,15.311
5649215,K00839.01,,FALSE POSITIVE,0,0,0,1,1,2.446737317,170.66951,0,,1.241,4.7211,,1177.9,0.278526,0.01691,LS+MCMC,26.25,0.0351,44.81,1261,597.19,1.749,5764,4.548,-0.12,0.863,0.959,,15.021
5651104,K00840.01,Kepler-695 b,CONFIRMED,1,0,0,0,0,3.04033046,169.9490106,0,,0.736,1.8411,,10858.8,0.104023,2.31195,LS+MCMC,8.99,0.0374,85.95,1021,257.29,10.41,5035,4.519,-0.06,0.791,0.754,,15.028
8150320,K00904.02,Kepler-55 b,CONFIRMED,0.997,0,0,0,0,27.9541337,178.73791,0,,0.063,3.95,,942.5,0.026973,4.12204,LS+MCMC,1.9,0.1593,89.94,400,6.04,55.43,4500,4.656,-0.02,0.646,0.71,,15.791
8150320,K00904.03,Kepler-55 c,CONFIRMED,1,0,0,0,0,42.1406089,139.0604,0,,0.045,5.083,,895.5,0.026274,2.91697,LS+MCMC,1.85,0.2095,89.96,349,3.49,64.94,4500,4.656,-0.02,0.646,0.71,,15.791
8150320,K00904.04,Kepler-55 e,CONFIRMED,1,0,0,0,0,4.617490562,135.04909,0,,0.649,2.2618,,575.8,0.023024,1.67234,LS+MCMC,1.62,0.048,86.99,728,66.47,12.35,4500,4.656,-0.02,0.646,0.71,,15.791
8150320,K00904.05,Kepler-55 f,CONFIRMED,0.996,0,0,0,0,10.19849255,137.92067,0,,0.714,2.4283,,634.1,0.024778,2.39146,LS+MCMC,1.75,0.0814,88.27,559,23.11,23.6,4500,4.656,-0.02,0.646,0.71,,15.791
8180063,K00905.01,,FALSE POSITIVE,0,0,1,1,0,5.795063956,172.697467,0,,0.949,3.2496,,1692.9,0.047975,0.13022,LS+MCMC,4.33,0.0613,81.1,950,192.74,6.137,5865,4.563,-0.34,0.827,0.914,,15.289
8226994,K00906.01,Kepler-250 c,CONFIRMED,1,0,0,0,0,7.15681552,174.13511,0,,0.45,2.5882,,867,0.026979,2.74384,LS+MCMC,2.47,0.0675,88.68,782,88.23,19.51,5029,4.494,0.14,0.838,0.798,,15.46
8226994,K00906.02,Kepler-250 d,CONFIRMED,1,0,0,0,0,17.64830851,133.54533,0,,0.653,2.0873,,763.3,0.026581,8.12503,LS+MCMC,2.43,0.1232,89.27,579,26.49,51.1,5029,4.494,0.14,0.838,0.798,,15.46
9818381,K00135.01,Kepler-43 b,CONFIRMED,1,0,0,0,0,3.024092505,132.4168573,0,,0.424,2.8021,,7765,0.081878,1.15632,LS+MCMC,12.14,0.0438,87.05,1489,1162.54,8.238,6063,4.261,0.34,1.358,1.227,,13.958
4044005,K00969.01,,FALSE POSITIVE,0,0,1,0,0,17.51201477,174.282592,0,,0.994,1.8248,,4511.7,0.110483,2.95602,LS+MCMC,13.66,0.132,88.43,804,98.77,36.322,6224,4.33,-0.26,1.132,0.998,,12.336
11502218,K00970.01,,FALSE POSITIVE,0,0,1,0,0,3.9886021,171.01852,0,,0.06,1.7376,,673.5,0.023067,6.8428,LS+MCMC,34.39,0.0622,89.81,3145,23135.72,17.92,4813,2.472,-0.22,13.652,2.016,,6.974
11180361,K00971.01,,CANDIDATE,1,0,0,0,0,0.533059312,171.2274419,0,,1.263,1.8621,,1495.8,0.301918,0.20416,LS,133.56,0.0167,29.64,5862,277887.7,1.452852,8523,3.559,-0.5,4.051,2.166,,7.748
11013201,K00972.01,,CANDIDATE,0.632,0,0,0,0,13.11896244,261.539434,0,,0.042,4.3045,,372.2,0.017826,1.46058,LS+MCMC,8.25,0.1376,89.9,1768,2310.43,23.6858,7221,3.488,-0.18,4.24,2.018,,9.275
11013201,K00972.02,,FALSE POSITIVE,0,1,0,0,0,7.82187328,123.49907,0,,0.005,3.8417,,42.2,0.006005,1.18707,LS+MCMC,2.78,0.0975,89.98,2101,4601.71,15.658,7221,3.488,-0.18,4.24,2.018,,9.275
9414417,K00974.01,,CANDIDATE,0.999,0,0,0,0,53.5057611,172.98304,0,,0.46,10.5616,,195.6,0.013111,0.28176,LS+MCMC,2.52,0.2934,89.25,675,49.16,34.9,6247,4.016,-0.12,1.762,1.174,,9.582
8218274,K01064.01,,CANDIDATE,0.557,0,0,0,0,1.187352427,133.465454,0,,1.222,4.999,,20703,0.414215,0.08194,LS+MCMC,67.35,0.0236,48.04,2251,6067.3,1.8278,6424,4.186,-0.06,1.489,1.243,,13.623
8242681,K01065.01,,FALSE POSITIVE,0.008,0,1,0,0,4.020628573,133.638478,0,,0.827,4.4085,,20901,0.150191,0.21099,LS+MCMC,16.94,0.0511,81.58,1232,543.92,5.649,6210,4.45,-0.1,1.033,1.093,,15.472
8260218,K01066.01,,CANDIDATE,1,0,0,0,0,5.714817603,355.00831,0,,0.096,3.14126,,12294.8,0.101045,2.05742,LS+MCMC,9.29,0.0597,89.64,943,187.27,15.258,5695,4.526,-0.28,0.842,0.869,,15.623
8246781,K01067.01,,FALSE POSITIVE,0,0,1,0,0,185.0228822,273.185533,0,,1.004,4.87326,,43546.7,0.333723,9.1267,LS+MCMC,49.82,0.6712,89.77,379,4.89,254.66,6025,4.237,0.16,1.367,1.18,,14.685
8264070,K01068.01,,FALSE POSITIVE,0,0,1,1,1,2.897432135,450.75739,0,,0.967,3.1793,,1223.7,0.043891,0.05526,LS+MCMC,14.35,0.0441,70.55,2170,5240,2.91,5970,3.619,-0.42,2.994,1.359,,15.036
8222813,K01069.01,Kepler-760 b,CONFIRMED,1,0,0,0,0,8.70420525,357.55941,0,,0.5,2.9385,,1074.9,0.030316,2.12083,LS+MCMC,2.86,0.0772,88.6,748,74.13,20.4,5074,4.474,0.16,0.863,0.809,,15.07
8222813,K01069.02,Kepler-760 c,CONFIRMED,1,0,0,0,0,2.46697039,354.93093,0,,0.574,1.6345,,308.7,0.016558,2.84151,LS+MCMC,1.56,0.0333,86.61,1139,398.42,9.71,5074,4.474,0.16,0.863,0.809,,15.07
8279765,K01130.01,,FALSE POSITIVE,0,0,1,0,0,2.757794163,135.232863,0,,0.8,2.7644,,39043,0.206038,0.83388,LS+MCMC,20.05,0.0378,83.39,1231,542.43,6.947,5747,4.514,-0.1,0.891,0.948,,15.235
8435247,K01131.01,,CANDIDATE,0.974,0,0,0,0,0.696125302,354.767068,0,,1.219,2.0054,,14966,0.386422,0.39891,LS+MCMC,28.44,0.0133,55.84,1645,1739.43,2.17,5245,4.594,-0.76,0.674,0.652,,15.464
8330548,K01132.01,,FALSE POSITIVE,0,0,0,1,1,1.914158508,134.644919,0,,0.942,3.2917,,7829.2,0.111651,0.11413,LS+MCMC,13.63,0.0318,70.39,1646,1730.47,2.807,6289,4.407,0.02,1.118,1.164,,14.446
8374494,K01133.01,,FALSE POSITIVE,0,0,1,1,1,5.251916208,357.321883,0,,1.256,4.9095,,10624.3,0.390092,0.08817,LS+MCMC,37.15,0.0575,75.6,952,194.17,5.047,5542,4.52,0,0.872,0.919,,15.756
8414907,K01134.01,,FALSE POSITIVE,0,1,0,1,1,100.3039228,277.0607,0,,1.256,8.702,,5450,0.35047,0.15797,LS+MCMC,29.55,0.3925,88.36,313,2.26,43.8,5055,4.566,0,0.772,0.8,,15.783
8414907,K01134.02,,FALSE POSITIVE,0,1,0,1,1,200.6110335,456.84444,,,,7.13,,,,,none,,,,,,,,,,,,,15.783
8397446,K01135.01,,FALSE POSITIVE,0,1,0,1,0,0.986620248,448.5959,0,,1.252,3.9722,,1345.8,0.29077,0.05334,LS+MCMC,43.98,0.0197,26.63,2308,6719.67,1.4,6243,4.176,-0.26,1.385,1.049,,15.022
3442055,K01218.01,Kepler-795 b,CONFIRMED,0.999,0,0,0,0,29.6193891,133.68205,0,,0.046,4.9595,,314.7,0.016028,2.14179,LS+MCMC,1.74,0.1817,89.94,580,26.79,46.31,5618,4.401,0,0.996,0.911,,13.331
4043190,K01220.01,Kepler-796 b,CONFIRMED,0.997,0,0,0,0,6.40087137,136.8824,0,,0.861,2.5561,,133.6,0.012298,0.49446,LS+MCMC,1.91,0.0662,85.17,1109,357.44,10.23,5426,4.107,0.16,1.421,0.943,,12.988
3640905,K01221.01,Kepler-278 b,CONFIRMED,1,0,0,0,0,30.1599411,138.51774,0,,0.802,7.874,,175.9,0.013612,0.12435,LS+MCMC,4.54,0.213,87.47,836,115.69,18.15,5010,3.62,0.24,3.051,1.414,,11.584
3640905,K01221.02,Kepler-278 c,CONFIRMED,0.981,0,0,0,0,51.0771048,152.35694,0,,0.498,11.233,,141.5,0.010971,0.20697,LS+MCMC,3.66,0.3027,89.07,702,57.28,30.56,5010,3.62,0.24,3.051,1.414,,11.584
6613006,K01223.01,,FALSE POSITIVE,0,0,1,0,0,7.388833611,133.9344039,0,,0.799,5.62857,,13063.5,0.116455,0.16905,LS+MCMC,10.66,0.0724,84.17,877,139.94,7.8723,5845,4.558,-0.28,0.838,0.926,,13.209
6606653,K01224.01,,FALSE POSITIVE,0.285,0,1,0,0,2.698021895,136.32786,0,,1.3,23.192,,6721.2,0.397083,0.00741,LS+MCMC,52.51,0.0406,23.5,1582,1481.76,1.418,6568,4.36,-0.06,1.211,1.229,,13.717
10925104,K00156.01,Kepler-114 c,CONFIRMED,0.68,0,0,0,0,8.041347775,143.038292,0,,0.26,2.6332,,591,0.02196,3.59149,LS+MCMC,1.29,0.0648,89.36,507,15.59,23.07,3980,4.722,-0.2,0.54,0.56,,13.738
10538176,K01301.02,Kepler-284 c,CONFIRMED,1,0,0,0,0,37.5142128,189.30015,0,,0.366,5.303,,935,0.027815,1.88082,LS+MCMC,2.68,0.2099,89.6,478,12.38,51.9,5291,4.489,0.14,0.882,0.875,,15.824
10858691,K01306.01,Kepler-286 b,CONFIRMED,1,0,0,0,0,1.796320953,133.33662,0,,0.015,1.9139,,210.9,0.013229,2.2692,LS+MCMC,1.2,0.0268,89.88,1367,827.82,7.288,5576,4.503,-0.36,0.829,0.8,,15.587
10858691,K01306.02,Kepler-286 c,CONFIRMED,0.994,0,0,0,0,3.468073,136.00831,0,,0.143,2.361,,243.9,0.014245,2.26077,LS+MCMC,1.29,0.0416,89.28,1098,343.57,11.29,5576,4.503,-0.36,0.829,0.8,,15.587
8972058,K00159.01,Kepler-115 c,CONFIRMED,1,0,0,0,0,8.99088621,136.73923,0,,0.77,4.2447,,469.7,0.021706,0.30277,LS+MCMC,2.78,0.0856,85.95,960,200.35,10.9,5881,4.315,0.07,1.171,1.032,,13.431
10858691,K01306.03,Kepler-286 d,CONFIRMED,0.95,0,0,0,0,5.9142668,133.49193,0,,0.04,2.661,,253.2,0.014481,2.76282,LS+MCMC,1.31,0.0594,89.87,919,168.51,17.223,5576,4.503,-0.36,0.829,0.8,,15.587
10858691,K01306.04,Kepler-286 e,CONFIRMED,0.91,0,0,0,0,29.2214959,139.32807,0,,0.779,4.014,,394,0.019962,1.08613,LS+MCMC,1.81,0.1723,88.78,539,20.03,36.6,5576,4.503,-0.36,0.829,0.8,,15.587
10973814,K01307.01,Kepler-287 c,CONFIRMED,0.999,0,0,0,0,44.8520997,172.46196,0,,0.807,3.5729,,780.8,0.02861,2.15312,LS+MCMC,3.35,0.2409,89.24,513,16.35,61.2,5514,4.345,0.16,1.071,0.926,,14.775
10713616,K01311.01,Kepler-1667 b,CONFIRMED,0.939,0,0,0,0,83.5781976,202.45865,0,,0.544,7.2487,,630.8,0.023697,1.20698,LS+MCMC,6.63,0.4256,89.59,655,43.62,76.4,6056,3.788,0.26,2.562,1.468,,13.498
10963242,K01312.01,Kepler-814 b,CONFIRMED,1,0,0,0,0,6.1469956,135.07385,0,,0.083,3.3153,,249.6,0.014447,1.47416,LS+MCMC,2.04,0.0695,89.67,1164,433.72,14.33,6110,4.285,0.16,1.296,1.185,,14.706
8972058,K00159.02,Kepler-115 b,CONFIRMED,1,0,0,0,0,2.403640701,134.73065,0,,0.918,1.4012,,74.9,0.009671,0.5729,LS+MCMC,1.24,0.0355,80.55,1489,1164.85,5.59,5881,4.315,0.07,1.171,1.032,,13.431
10785538,K01313.01,,FALSE POSITIVE,0,0,1,1,0,0.522457732,133.751976,0,,0.967,0.8907,,143.8,0.014601,0.33771,LS+MCMC,1.52,0.0125,55.24,2308,6715.55,1.695,5991,4.459,-0.26,0.954,0.956,,13.343
10585852,K01314.01,Kepler-815 b,CONFIRMED,0.997,0,0,0,0,8.57504983,140.14063,0,,0.129,8.653,,160.6,0.01127,0.11369,LS+MCMC,4.26,0.0888,89.03,1374,841.68,7.617,4986,3.462,-0.04,3.464,1.268,,13.242
10928043,K01315.01,,CANDIDATE,1,0,0,0,0,6.84639884,133.76181,0,,0.9,3.4919,,149.7,0.013285,0.14035,LS+MCMC,1.9,0.0732,82.65,1132,387.84,7.03,6065,4.251,0.07,1.31,1.115,,13.137
10794087,K01316.01,Kepler-1743 b,CONFIRMED,0.997,0,0,0,0,7.64970832,138.33113,0,,0.898,6.625,,55.4,0.00812,0.02318,LS+MCMC,1.43,0.0822,77.52,1144,404.99,4.15,5855,4.125,0.4,1.613,1.266,,11.926
4079535,K01322.01,,FALSE POSITIVE,0,0,1,1,1,17.72724392,356.795528,0,,0.825,4.1073,,16878,0.134419,1.02112,LS+MCMC,14.77,0.1364,88.16,741,71.06,25.69,6181,4.464,-0.14,1.006,1.074,,15.073
6631721,K00160.01,,CANDIDATE,1,0,0,0,0,13.73808249,134.43787,0,,0.957,3.354,,660.7,0.029865,0.17265,LS+MCMC,3.84,0.112,85.42,912,163.52,11.99,6375,4.292,-0.44,1.178,0.991,,13.805
4076098,K01323.01,Kepler-817 b,CONFIRMED,1,0,0,0,0,3.990105908,355.840837,0,,0.582,2.4108,,6154.9,0.074711,1.78404,LS+MCMC,7.45,0.0493,87.09,1124,378.53,11.45,5926,4.519,-0.12,0.913,1.004,,15.572
4551328,K01324.01,,FALSE POSITIVE,0,0,1,1,0,0.52205862,133.138446,0,,1.24,2.0847,,1381.3,0.283326,0.19323,LS+MCMC,27.16,0.012,28.22,2022,3951.57,1.407,5359,4.478,0,0.878,0.847,,15.636
4282872,K01325.01,Kepler-818 b,CONFIRMED,1,0,0,0,0,10.03538181,137.471481,0,,0.079,3.4062,,2829.7,0.048571,2.45043,LS+MCMC,4.42,0.0886,89.81,786,90.33,23.541,5813,4.561,-0.28,0.833,0.925,,15.062
4639868,K01326.01,,FALSE POSITIVE,0,0,1,0,0,53.10094262,135.9717179,0,,0.988,2.2868,,19981.1,0.226043,14.29477,LS+MCMC,24.02,0.263,89.56,464,10.93,128.679,5465,4.396,0,0.973,0.859,,12.907
4274548,K01331.01,,CANDIDATE,0.999,0,0,0,0,6.80082032,359.17999,0,,0.597,1.9883,,699.9,0.025016,4.22983,LS+MCMC,1.88,0.0636,88.43,697,55.83,21.79,4805,4.633,-0.06,0.688,0.769,,15.238
5084942,K00161.01,Kepler-475 b,CONFIRMED,1,0,0,0,0,3.105507835,133.210427,0,,0.799,1.7458,,904.6,0.030988,1.38116,LS+MCMC,2.68,0.0399,84.85,980,217.91,8.9,4989,4.585,0.3,0.791,0.878,,13.341
4455231,K01332.01,Kepler-288 c,CONFIRMED,1,0,0,0,0,19.30581662,373.18998,0,,0.001,4.2902,,709.1,0.024067,2.21548,LS+MCMC,4,0.1428,90,815,104.41,35.21,5661,4.09,0.16,1.522,1.04,,15.151
4455231,K01332.02,Kepler-288 b,CONFIRMED,0.999,0,0,0,0,6.09747233,354.05919,0,,0.012,3.431,,217.6,0.013336,1.32778,LS+MCMC,2.22,0.0662,89.95,1197,485.84,13.768,5661,4.09,0.16,1.522,1.04,,15.151
4455231,K01332.03,Kepler-288 d,CONFIRMED,0.991,0,0,0,0,56.637918,135.51975,0,,0.298,6.172,,589.7,0.022163,1.90042,LS+MCMC,3.68,0.2926,89.75,570,24.87,68.6,5661,4.09,0.16,1.522,1.04,,15.151
4285107,K01333.01,,FALSE POSITIVE,0,0,0,1,1,2.243016513,133.45086,0,,0.737,2.721,,299.6,0.017126,0.34209,LS+MCMC,1.37,0.0312,80.58,1167,438.46,4.5,5462,4.614,-0.4,0.732,0.812,,13.98
4150624,K01334.01,,FALSE POSITIVE,0,0,1,1,1,8.6531216,134.30147,0,,1.214,4.39,,654.8,0.2427,0.01816,LS+MCMC,22.58,0.0817,73.02,772,84.05,4.16,5421,4.564,0.21,0.852,0.969,,15.454
8107380,K00162.01,Kepler-476 b,CONFIRMED,1,0,0,0,0,14.00640392,142.20885,0,,0.568,4.6919,,716.4,0.025312,0.71331,LS+MCMC,3.11,0.1126,88.33,807,100.09,19.48,5788,4.323,0,1.124,0.969,,13.837
4077526,K01336.04,Kepler-58 e,CONFIRMED,1,0,0,0,0,4.45814897,134.39743,0,,0.754,2.867,,188.1,0.013643,0.50387,LS+MCMC,1.61,0.0533,84.65,1212,511.6,8.09,6100,4.376,-0.12,1.083,1.017,,14.82
4243911,K01337.01,Kepler-821 b,CONFIRMED,1,0,0,0,0,1.922799706,134.50174,0,,0.036,1.8604,,259.7,0.014398,2.6452,LS+MCMC,1.28,0.029,89.74,1215,514.44,8.026,5194,4.559,0.14,0.815,0.879,,14.829
4466677,K01338.01,Kepler-822 b,CONFIRMED,1,0,0,0,0,3.222975318,178.0701,0,,0.33,2.9247,,232.7,0.014062,0.96758,LS+MCMC,1.47,0.0412,87.67,1239,558.65,8.1,5823,4.427,-0.24,0.96,0.899,,14.609
4466677,K01338.02,,CANDIDATE,0.999,0,0,0,0,42.0370662,178.25006,0,,0.672,6.282,,266.8,0.015824,0.63162,LS+MCMC,1.66,0.2285,89.01,527,18.16,38.9,5823,4.427,-0.24,0.96,0.899,,14.609
4466677,K01338.03,,CANDIDATE,0.754,0,0,0,0,21.0112068,132.6336,0,,0.853,4.507,,163.6,0.013379,0.31844,LS+MCMC,1.4,0.1439,87.5,663,45.79,19.51,5823,4.427,-0.24,0.96,0.899,,14.609
4135665,K01339.01,Kepler-823 b,CONFIRMED,1,0,0,0,0,4.16811839,134.89621,0,,0.709,2.8084,,263,0.015888,0.62014,LS+MCMC,2.28,0.0507,85.09,1277,628.73,8.29,5689,4.202,0.14,1.313,1,,14.801
11446443,K00001.01,Kepler-1 b,CONFIRMED,0.811,0,0,0,0,2.470613377,122.763305,0,,0.818,1.74319,,14230.9,0.123871,1.83538,LS+MCMC,13.04,0.0354,84.41,1339,761.46,8.3977,5820,4.457,-0.06,0.964,0.971,,11.338
10666592,K00002.01,Kepler-2 b,CONFIRMED,1,0,1,0,0,2.204735417,121.3585417,0,,0.224,3.88864,,6674.7,0.075522,0.37936,LS+MCMC,16.1,0.0376,87.21,2048,4148.92,4.602,6440,4.019,0.14,1.952,1.449,,10.463
11913073,K00011.01,,FALSE POSITIVE,0,0,1,1,1,3.747838198,171.66504,0,,1.121,5.0642,,616,0.151387,0.00878,LS+MCMC,13.65,0.046,53.12,1031,266.76,1.868,5514,4.569,-0.04,0.826,0.926,,13.496
10984090,K00112.02,Kepler-466 c,CONFIRMED,1,0,0,0,0,3.709214104,133.98318,0,,0.051,2.6302,,131.1,0.010424,1.77451,LS+MCMC,1.16,0.0465,89.73,1206,500.46,10.888,5833,4.407,-0.04,1.022,0.974,,12.772
10265898,K00732.01,Kepler-656 b,CONFIRMED,1,0,0,0,0,1.260258822,170.408984,0,,0.791,1.8594,,1130.7,0.034238,0.53778,LS+MCMC,3.57,0.0232,77.17,1569,1435.82,3.56,5550,4.5,0.46,0.954,1.05,,15.342
10265898,K00732.02,,CANDIDATE,0.966,0,0,0,0,3.29534567,132.48799,0,,0.729,1.902,,141.9,0.011781,1.40961,LS+MCMC,1.23,0.0441,85.51,1139,397.37,9.32,5550,4.5,0.46,0.954,1.05,,15.342
10265898,K00732.03,Kepler-656 c,CONFIRMED,0.992,0,0,0,0,5.25449393,132.55624,0,,0.837,3.078,,169,0.013572,0.29085,LS+MCMC,1.41,0.0602,83.61,975,213.25,7.52,5550,4.5,0.46,0.954,1.05,,15.342
10272442,K00734.02,,CANDIDATE,0.974,0,0,0,0,70.2780911,151.32941,0,,0.07,2.466,,781.6,0.025584,42.34093,LS+MCMC,2.54,0.3335,89.98,434,8.38,222.8,5955,4.52,-0.16,0.91,0.999,,15.344
10287242,K00735.01,,CANDIDATE,1,0,0,0,0,22.34213536,171.55939,0,,0.973,6.461,,2264.4,0.067166,0.05932,LS+MCMC,5.19,0.1362,85.19,526,18.14,11.61,5237,4.568,-0.6,0.707,0.674,,15.637
6721123,K00114.01,,FALSE POSITIVE,0,0,1,1,0,7.36178958,132.25053,0,,1.169,5.022,,233.7,0.183387,0.00485,LS+MCMC,39.21,0.082,60.92,1342,767.22,2.4,6227,3.986,0,1.958,1.358,,12.66
10340423,K00736.01,Kepler-225 c,CONFIRMED,1,0,0,0,0,18.79418506,177.79426,0,,0.356,3.2906,,1529,0.035431,4.09291,LS+MCMC,2.33,0.1177,89.52,412,6.79,42.4,4126,4.668,-0.06,0.602,0.616,,15.962
10340423,K00736.02,Kepler-225 b,CONFIRMED,1,0,0,0,0,6.73893544,135.28218,0,,0.043,2.813,,601.3,0.021833,2.7212,LS+MCMC,1.44,0.0594,89.87,579,26.64,18.694,4126,4.668,-0.06,0.602,0.616,,15.962
10345478,K00737.01,,FALSE POSITIVE,0,0,1,0,0,14.49839316,182.679596,0,,0.91,3.7343,,3271.1,0.06429,0.39671,LS+MCMC,5.16,0.1075,86.82,607,32.22,16.4,5268,4.602,-0.28,0.735,0.789,,15.684
10358759,K00738.01,Kepler-29 b,CONFIRMED,1,0,0,0,0,10.3392408,170.38549,0,,0.15,3.075,,1184.6,0.031329,3.18827,LS+MCMC,2.98,0.0919,89.67,777,86.46,26.22,5730,4.545,-0.06,0.87,0.968,,15.282
10464078,K00743.01,,FALSE POSITIVE,0,0,1,0,0,19.40393776,172.484253,0,,0.804,12.2155,,8918.7,0.096729,0.03785,LS+MCMC,7.18,0.123,84.93,523,17.69,9.099,5043,4.591,-0.54,0.68,0.657,,15.487
9579641,K00115.01,Kepler-105 b,CONFIRMED,1,0,0,0,0,5.412203927,133.143089,0,,0.787,2.9472,,601.6,0.024775,0.51087,LS+MCMC,2.94,0.0591,85.12,1093,337.68,9.25,5779,4.339,-0.06,1.087,0.941,,12.791
10480982,K00744.01,,FALSE POSITIVE,0,0,1,0,0,19.22138894,184.5521637,0,,1.065,4.79843,,74284,0.476633,1.57359,LS+MCMC,49.29,0.1417,88.05,698,55.97,31.323,6117,4.496,-0.22,0.947,1.025,,15.341
10480982,K00744.02,,FALSE POSITIVE,0,0,0,1,1,2.03746414,131.54567,0,,0.008,2.895,,138.8,0.010807,0.74423,LS+MCMC,1.12,0.0317,89.91,1474,1118.26,5.47,6117,4.496,-0.22,0.947,1.025,,15.341
10485250,K00745.01,,FALSE POSITIVE,0,0,1,0,0,16.46983774,180.881761,0,,0.292,9.4378,,10478.9,0.092509,0.19353,LS+MCMC,7.94,0.1147,88.81,595,29.61,14.05,5152,4.517,-0.2,0.786,0.741,,15.788
10526549,K00746.01,Kepler-660 b,CONFIRMED,1,0,0,0,0,9.27358173,173.258155,0,,0.387,3.2875,,1288.3,0.032563,1.93557,LS+MCMC,2.47,0.0759,88.93,649,41.85,20.65,4856,4.583,-0.3,0.696,0.676,,15.302
10583066,K00747.01,Kepler-661 b,CONFIRMED,1,0,0,0,0,6.02930329,171.602959,0,,0.258,1.5821,,1912.7,0.038838,13.09803,LS+MCMC,2.85,0.0585,89.5,678,50.04,29.31,4537,4.648,0.21,0.672,0.761,,15.784
9579641,K00115.02,Kepler-105 c,CONFIRMED,1,0,0,0,0,7.12594387,139.00492,0,,0.898,3.0014,,192.4,0.01512,0.23879,LS+MCMC,1.79,0.0711,84.02,997,233.31,8.62,5779,4.339,-0.06,1.087,0.941,,12.791
11152159,K00761.01,,FALSE POSITIVE,0,0,1,1,0,2.701287801,170.69579,0,,1.016,3.3827,,860.4,0.06584,0.02818,LS+MCMC,6.54,0.0365,62.69,1222,527.81,2.22,5550,4.468,-0.04,0.91,0.889,,15.54
11153539,K00762.01,Kepler-666 b,CONFIRMED,1,0,0,0,0,4.49876511,171.34905,0,,0.312,3.7362,,460,0.019817,0.67106,LS+MCMC,2.1,0.0542,88,1133,389.62,8.95,6075,4.486,-0.12,0.969,1.048,,15.395
8395660,K00116.01,Kepler-106 c,CONFIRMED,1,0,0,0,0,13.57078281,136.279194,0,,0.866,3.3539,,511.7,0.023908,0.49865,LS+MCMC,2.64,0.1096,87.07,785,89.61,16.93,5854,4.406,-0.12,1.012,0.951,,12.882
11242721,K00763.01,,FALSE POSITIVE,0,0,1,0,0,19.65120951,179.401981,0,,0.723,5.2514,,11766.3,0.106953,0.67559,LS+MCMC,12.42,0.1433,88.27,730,67.03,23.98,6074,4.391,-0.12,1.063,1.014,,15.536
11304958,K00764.01,Kepler-667 b,CONFIRMED,0.998,0,0,0,0,41.43958662,208.93203,0,,0.355,10.5989,,2793.1,0.048175,0.28189,LS+MCMC,5.5,0.2288,89.31,516,16.72,29.47,5468,4.367,0.22,1.046,0.93,,15.4
11391957,K00765.01,Kepler-668 b,CONFIRMED,1,0,0,0,0,8.35389523,171.63257,0,,0.023,2.2514,,1041.6,0.029305,6.73215,LS+MCMC,2.52,0.0768,89.95,790,91.9,29.18,5592,4.582,-0.28,0.787,0.862,,15.317
11403044,K00766.01,Kepler-669 b,CONFIRMED,1,0,0,0,0,4.125543472,169.752585,0,,0.597,3.1744,,1487.3,0.036796,0.67162,LS+MCMC,4.43,0.0529,85.95,1243,565.35,8.45,6174,4.417,0.1,1.103,1.162,,15.506
5792202,K00841.01,Kepler-27 b,CONFIRMED,1,0,0,0,0,15.33528675,174.00278,0,,0.773,3.897,,3081.4,0.056,0.81659,LS+MCMC,5,0.1179,87.95,610,32.67,21.65,5251,4.581,0.21,0.817,0.926,,15.855
5792202,K00841.02,Kepler-27 c,CONFIRMED,1,0,0,0,0,31.33046135,153.43031,0,,0.798,5.176,,5073.8,0.072904,0.70448,LS+MCMC,6.5,0.1898,88.62,481,12.61,33.19,5251,4.581,0.21,0.817,0.926,,15.855
9471974,K00119.02,Kepler-108 c,CONFIRMED,0.987,0,0,0,0,190.3200468,312.68498,0,,0.812,15.284,,1141.7,0.034654,0.11866,LS+MCMC,7.78,0.6972,89.24,426,7.8,61,5626,3.907,0.36,2.057,1.247,,12.654
5792202,K00841.03,Kepler-27 d,CONFIRMED,1,0,0,0,0,6.54626149,133.85964,0,,0.644,2.75,,655.9,0.024555,1.35056,LS+MCMC,2.19,0.0668,87.46,810,101.78,14.52,5251,4.581,0.21,0.817,0.926,,15.855
5792202,K00841.04,,FALSE POSITIVE,0,1,0,0,0,269.306232,285.6272,0,,1.219,14.931,,1708,0.269007,0.02997,LS+MCMC,24,0.7965,88.56,235,0.72,48.6,5251,4.581,0.21,0.817,0.926,,15.855
